date,demand_mean,demand_peak,wind,solar
2020-09-21,26727.8,34402,890.3,2070.8
2020-09-22,26760.0,33847,2046.5,1499.7
2020-09-23,28367.5,34963,1137.3,689.4
2020-09-24,27615.2,35277,1276.8,1365.8
2020-09-25,25231.8,31832,3332.6,1560.5
2020-09-26,23746.9,31100,2930.6,1449.3
2020-09-27,24823.4,33767,1631.3,1485.5
2020-09-28,29173.6,37185,960.3,1183.6
2020-09-29,28693.0,36505,616.7,1276.8
2020-09-30,28569.9,36631,2338.5,481.8
2020-10-01,28935.0,36902,768.1,1369.2
2020-10-02,28745.9,35319,2174.6,442.2
2020-10-03,26934.9,33958,1950.4,171.3
2020-10-04,26458.2,34742,2018.4,507.5
2020-10-05,29314.4,37575,1488.2,809.3
2020-10-06,28656.6,36809,2020.2,1115.5
2020-10-07,28106.5,38133,2457.3,1391.2
2020-10-08,29352.5,37403,1753.6,874.0
2020-10-09,28321.5,36331,2359.6,1037.2
2020-10-10,26291.7,34365,2276.5,909.5
2020-10-11,26202.7,35592,1281.4,1357.0
2020-10-12,31174.5,39444,1267.9,429.8
2020-10-13,30188.9,38084,2093.8,844.1
2020-10-14,29717.3,38964,1898.5,1081.7
2020-10-15,30570.3,39240,1052.9,1174.1
2020-10-16,30896.9,38370,722.0,734.7
2020-10-17,28265.2,36180,778.3,624.1
2020-10-18,28189.2,37128,480.4,476.9
2020-10-19,29213.3,38486,2369.4,814.1
2020-10-20,29004.8,37961,2580.9,795.8
2020-10-21,30906.9,39643,1503.0,268.4
2020-10-22,29598.3,39057,1723.1,992.4
2020-10-23,29717.0,37587,1736.9,666.1
2020-10-24,26455.7,35021,3262.7,226.8
2020-10-25,25243.7,36468,3079.3,1009.2
2020-10-26,29193.0,40057,2678.0,972.8
2020-10-27,30835.6,40079,2516.3,322.0
2020-10-28,29867.9,40693,3092.5,652.6
2020-10-29,30530.5,39343,3292.5,178.8
2020-10-30,29513.4,39020,2451.4,292.7
2020-10-31,25220.7,34059,4217.9,426.5
2020-11-01,24948.9,35465,4505.5,359.8
2020-11-02,28167.7,39319,3620.1,948.6
2020-11-03,31568.8,42199,2141.8,812.2
2020-11-04,32611.6,42764,1255.5,1270.7
2020-11-05,32528.9,42279,1200.6,892.3
2020-11-06,31651.9,41793,1135.0,1062.7
2020-11-07,29139.7,38666,741.4,832.2
2020-11-08,28876.4,39869,904.3,292.0
2020-11-09,31337.1,41179,844.9,349.2
2020-11-10,30924.3,40936,1268.0,574.0
2020-11-11,29226.9,38931,3546.8,238.4
2020-11-12,28873.7,39407,2999.6,921.1
2020-11-13,28823.9,39566,2902.0,782.1
2020-11-14,26775.1,34497,3340.4,112.4
2020-11-15,25852.5,37800,3437.2,578.2
2020-11-16,29354.0,40665,3567.9,322.1
2020-11-17,28978.5,39224,3945.1,254.7
2020-11-18,28567.4,38481,4294.4,292.3
2020-11-19,31275.0,42534,2212.9,660.9
2020-11-20,31694.9,39684,2603.7,181.5
2020-11-21,26753.2,36571,3501.5,281.7
2020-11-22,27939.0,40167,1886.3,679.8
2020-11-23,31555.7,41881,2642.8,555.4
2020-11-24,30518.4,40945,3010.9,365.2
2020-11-25,33131.8,43012,948.5,292.9
2020-11-26,33709.2,42832,440.6,593.7
2020-11-27,33968.7,42363,579.9,444.7
2020-11-28,30904.2,39495,826.6,169.0
2020-11-29,30891.9,41795,529.4,176.8
2020-11-30,32316.3,41826,2755.5,113.4
2020-12-01,34277.7,44340,1195.8,699.5
2020-12-02,34783.5,43641,1615.3,221.2
2020-12-03,35944.4,44907,1203.8,83.4
2020-12-04,34396.6,43593,3018.2,181.1
2020-12-05,32154.5,41546,1388.9,458.3
2020-12-06,32975.2,43718,438.3,420.9
2020-12-07,36533.4,45778,907.3,272.4
2020-12-08,36425.8,45986,1583.8,365.7
2020-12-09,36394.6,45527,1275.8,190.6
2020-12-10,35264.1,44775,2521.6,118.4
2020-12-11,34314.1,43404,1438.8,219.9
2020-12-12,31606.2,40714,1170.7,326.5
2020-12-13,30527.8,40018,2979.6,71.8
2020-12-14,32045.1,43449,3161.5,375.0
2020-12-15,33424.5,44126,2051.1,691.3
2020-12-16,32984.9,43021,3299.9,202.6
2020-12-17,32561.7,42489,2845.1,601.0
2020-12-18,30484.4,38075,3965.2,62.0
2020-12-19,27256.5,36310,3580.8,482.3
2020-12-20,28055.6,39087,2834.8,538.3
2020-12-21,32165.2,40856,2095.1,73.9
2020-12-22,32803.0,42773,1088.0,193.3
2020-12-23,31280.1,38903,2216.7,110.0
2020-12-24,29425.4,38056,2654.6,598.1
2020-12-25,28881.6,36595,1792.7,596.1
2020-12-26,25306.8,32023,4180.6,136.2
2020-12-27,27193.0,37503,2735.6,656.9
2020-12-28,31327.1,41002,787.8,221.1
2020-12-29,32271.0,41684,1389.6,256.9
2020-12-30,33076.6,42684,834.4,357.2
2020-12-31,33079.4,42655,969.5,472.5
2021-01-01,30578.5,39916,1327.6,204.0
2021-01-02,31332.6,41549,1191.1,402.8
2021-01-03,31368.2,42634,1435.1,371.7
2021-01-04,35085.1,45061,2118.3,198.0
2021-01-05,35937.6,44756,1645.8,440.4
2021-01-06,37206.4,46053,761.8,390.6
2021-01-07,37519.4,46433,752.9,423.4
2021-01-08,37118.1,45085,1075.2,194.6
2021-01-09,34125.7,43447,1256.6,477.1
2021-01-10,32938.9,43706,1658.7,206.7
2021-01-11,33392.5,42999,3569.0,203.7
2021-01-12,34984.4,44660,1443.6,463.6
2021-01-13,36077.6,44701,1098.8,137.0
2021-01-14,35669.5,44871,1690.9,116.3
